Country,Date of Admission,Year,AverageTemperature,Standard Deviation
cape verde,16-Sep-75,2000,24.71591667,1.748806006
cape verde,16-Sep-75,2001,25.28558333,2.012243545
cape verde,16-Sep-75,2002,25.10466667,1.530373118
cape verde,16-Sep-75,2003,24.82566667,2.139082145
cape verde,16-Sep-75,2004,24.89291667,1.97913243
cape verde,16-Sep-75,2005,25.133,2.095452349
cape verde,16-Sep-75,2006,25.06841667,2.132305558
cape verde,16-Sep-75,2007,24.79366667,1.65921314
cape verde,16-Sep-75,2008,24.96975,1.764481027
cape verde,16-Sep-75,2009,24.59908333,2.524100324
cape verde,16-Sep-75,2010,25.83241667,1.468294215
cape verde,16-Sep-75,2011,25.30883333,1.792498603
cape verde,16-Sep-75,2012,25.1035,2.298756166
cape verde,16-Sep-75,2013,24.5305,1.681646897
central african republic,20-Sep-60,1960,25.48063636,0.9924465
central african republic,20-Sep-60,1961,25.11175,1.432899928
central african republic,20-Sep-60,1962,25.12916667,1.188035799
central african republic,20-Sep-60,1963,25.34675,1.012471425
central african republic,20-Sep-60,1964,25.15275,1.342553952
central african republic,20-Sep-60,1965,25.27208333,1.042863842
central african republic,20-Sep-60,1966,25.36108333,1.091310926
central african republic,20-Sep-60,1967,25.11441667,1.356581697
central african republic,20-Sep-60,1968,25.14383333,0.91632188
central african republic,20-Sep-60,1969,25.48466667,1.219833769
central african republic,20-Sep-60,1970,25.42975,1.339572532
central african republic,20-Sep-60,1971,25.10066667,1.517653592
central african republic,20-Sep-60,1972,25.45141667,1.071023084
central african republic,20-Sep-60,1973,25.80466667,1.518126078
central african republic,20-Sep-60,1974,25.14208333,1.259536384
central african republic,20-Sep-60,1975,25.26325,1.530946655
central african republic,20-Sep-60,1976,25.28616667,1.079619448
central african republic,20-Sep-60,1977,25.477,1.31939759
central african republic,20-Sep-60,1978,25.399,1.350618781
central african republic,20-Sep-60,1979,25.67658333,1.214841288
central african republic,20-Sep-60,1980,25.7865,1.291347605
central african republic,20-Sep-60,1981,25.276,1.231598223
central african republic,20-Sep-60,1982,25.25716667,1.236196427
central african republic,20-Sep-60,1983,25.59016667,1.759401388
central african republic,20-Sep-60,1984,25.29541667,1.456969049
central african republic,20-Sep-60,1985,25.30883333,1.130489824
central african republic,20-Sep-60,1986,25.50566667,1.532083568
central african republic,20-Sep-60,1987,25.8675,1.248290504
central african republic,20-Sep-60,1988,25.534,1.575385725
central african republic,20-Sep-60,1989,25.31833333,1.264393375
central african republic,20-Sep-60,1990,25.71591667,0.990715578
central african republic,20-Sep-60,1991,25.69983333,1.440508612
central african republic,20-Sep-60,1992,25.09208333,1.31701256
central african republic,20-Sep-60,1993,25.74875,1.140494241
central african republic,20-Sep-60,1994,25.68275,1.627697153
central african republic,20-Sep-60,1995,25.63183333,1.319305936
central african republic,20-Sep-60,1996,25.71725,1.173319311
central african republic,20-Sep-60,1997,26.04266667,1.381352061
central african republic,20-Sep-60,1998,26.20433333,1.6853179
central african republic,20-Sep-60,1999,25.46941667,1.462180219
central african republic,20-Sep-60,2000,25.61333333,1.229767926
central african republic,20-Sep-60,2001,25.71016667,1.465315469
central african republic,20-Sep-60,2002,25.81941667,1.649454866
central african republic,20-Sep-60,2003,26.01483333,1.444805104
central african republic,20-Sep-60,2004,26.14,1.34613271
central african republic,20-Sep-60,2005,26.33216667,1.830576205
central african republic,20-Sep-60,2006,26.20508333,1.672636322
central african republic,20-Sep-60,2007,26.06783333,1.60100212
central african republic,20-Sep-60,2008,25.96866667,1.067380935
central african republic,20-Sep-60,2009,26.51091667,1.228786501
central african republic,20-Sep-60,2010,26.32983333,1.7871305
central african republic,20-Sep-60,2011,25.63875,1.927648833
central african republic,20-Sep-60,2012,25.6395,1.416052355
central african republic,20-Sep-60,2013,26.210875,1.291059635
chad,20-Sep-60,1960,28.10572727,2.560080198
chad,20-Sep-60,1961,26.23658333,3.638585551
chad,20-Sep-60,1962,27.104,3.286077767
chad,20-Sep-60,1963,27.54791667,2.867192465
chad,20-Sep-60,1964,26.97983333,3.310877248
chad,20-Sep-60,1965,26.8855,3.035005032
chad,20-Sep-60,1966,27.00766667,3.184499
chad,20-Sep-60,1967,26.95333333,3.455264451
chad,20-Sep-60,1968,27.05925,3.093962453
chad,20-Sep-60,1969,27.898,3.423641947
chad,20-Sep-60,1970,27.02075,3.356258987
chad,20-Sep-60,1971,26.91308333,3.519647851
chad,20-Sep-60,1972,27.452,3.453375819
chad,20-Sep-60,1973,27.70958333,3.216302266
chad,20-Sep-60,1974,26.89,3.600653299
chad,20-Sep-60,1975,26.98783333,3.657416372
chad,20-Sep-60,1976,27.48775,3.140643192
chad,20-Sep-60,1977,26.82733333,3.586793689
chad,20-Sep-60,1978,27.11008333,3.40242527
chad,20-Sep-60,1979,27.55133333,3.325961606
chad,20-Sep-60,1980,27.4805,3.410836754
chad,20-Sep-60,1981,27.19483333,3.871180366
chad,20-Sep-60,1982,27.25983333,3.510506797
chad,20-Sep-60,1983,27.1395,4.110914021
chad,20-Sep-60,1984,27.56308333,3.889013838
chad,20-Sep-60,1985,27.412,3.223532083
chad,20-Sep-60,1986,27.55616667,3.611051895
chad,20-Sep-60,1987,27.65966667,3.477383534
chad,20-Sep-60,1988,27.32025,3.459076102
chad,20-Sep-60,1989,26.84,4.196158763
chad,20-Sep-60,1990,27.61925,3.307922972
chad,20-Sep-60,1991,27.5535,3.489724748
chad,20-Sep-60,1992,26.91966667,3.935656012
chad,20-Sep-60,1993,27.61241667,3.542632751
chad,20-Sep-60,1994,27.26108333,3.678440664
chad,20-Sep-60,1995,27.46183333,3.953914029
chad,20-Sep-60,1996,27.7835,3.326745215
chad,20-Sep-60,1997,27.79741667,3.716241612
chad,20-Sep-60,1998,27.89583333,3.743201785
chad,20-Sep-60,1999,27.77983333,3.007441191
chad,20-Sep-60,2000,27.44783333,3.57574447
chad,20-Sep-60,2001,27.63525,3.595982307
chad,20-Sep-60,2002,27.77283333,4.048396514
chad,20-Sep-60,2003,27.87808333,3.179868964
chad,20-Sep-60,2004,28.01741667,3.42485916
chad,20-Sep-60,2005,28.21125,3.031047168
chad,20-Sep-60,2006,28.048,3.038621338
chad,20-Sep-60,2007,27.86016667,3.554394791
chad,20-Sep-60,2008,27.7025,3.515359273
chad,20-Sep-60,2009,28.32425,2.681653361
chad,20-Sep-60,2010,28.6965,2.877559493
chad,20-Sep-60,2011,27.78483333,3.197670738
chad,20-Sep-60,2012,27.70116667,2.758306787
chad,20-Sep-60,2013,28.356,2.671875318
chile,24-Oct-45,1960,9.286909091,3.294728591
chile,24-Oct-45,1961,9.495333333,3.30453026
chile,24-Oct-45,1962,9.834083333,3.375732095
chile,24-Oct-45,1963,9.629,3.191413736
chile,24-Oct-45,1964,9.435833333,3.484030577
chile,24-Oct-45,1965,9.706583333,3.187565485
chile,24-Oct-45,1966,9.497916667,3.189472811
chile,24-Oct-45,1967,9.568583333,3.481731452
chile,24-Oct-45,1968,9.876916667,2.905427162
chile,24-Oct-45,1969,9.863333333,3.126069601
chile,24-Oct-45,1970,9.65375,3.224569517
chile,24-Oct-45,1971,9.160166667,2.95549703
chile,24-Oct-45,1972,9.586083333,3.24559577
chile,24-Oct-45,1973,9.413333333,3.356814814
chile,24-Oct-45,1974,9.2915,3.047344761
chile,24-Oct-45,1975,9.418333333,3.200341042
chile,24-Oct-45,1976,9.34525,3.189729744
chile,24-Oct-45,1977,10.01466667,3.263379239
chile,24-Oct-45,1978,9.958083333,3.184007608
chile,24-Oct-45,1979,9.79725,3.172007169
chile,24-Oct-45,1980,9.90375,3.330459404
chile,24-Oct-45,1981,9.955083333,3.131156611
chile,24-Oct-45,1982,10.05033333,3.356156198
chile,24-Oct-45,1983,10.31016667,3.694827806
chile,24-Oct-45,1984,9.4425,3.706802383
chile,24-Oct-45,1985,10.03991667,3.192986845
chile,24-Oct-45,1986,9.8375,3.097001497
chile,24-Oct-45,1987,10.27158333,3.303491444
chile,24-Oct-45,1988,9.72525,3.489726849
chile,24-Oct-45,1989,10.0245,3.390882092
chile,24-Oct-45,1990,9.83125,3.183601909
chile,24-Oct-45,1991,9.725416667,3.169325522
chile,24-Oct-45,1992,9.73775,3.586013211
chile,24-Oct-45,1993,9.944583333,3.328933912
chile,24-Oct-45,1994,10.05433333,3.217657232
chile,24-Oct-45,1995,9.784916667,3.560523696
chile,24-Oct-45,1996,9.758,3.144748118
chile,24-Oct-45,1997,10.337,2.919329001
chile,24-Oct-45,1998,10.29241667,3.151171945
chile,24-Oct-45,1999,9.829583333,3.377957599
chile,24-Oct-45,2000,9.564083333,3.323195982
chile,24-Oct-45,2001,9.819666667,3.40995626
chile,24-Oct-45,2002,9.742416667,3.383804998
chile,24-Oct-45,2003,10.07841667,2.983376564
chile,24-Oct-45,2004,10.20583333,3.396173966
chile,24-Oct-45,2005,9.891833333,3.482723355
chile,24-Oct-45,2006,10.174,3.184118288
chile,24-Oct-45,2007,9.489916667,3.7442383
chile,24-Oct-45,2008,10.1625,3.751824175
chile,24-Oct-45,2009,9.994416667,3.286729639
chile,24-Oct-45,2010,9.712833333,3.438890461
chile,24-Oct-45,2011,10.03225,3.485147972
chile,24-Oct-45,2012,10.27258333,3.422898492
chile,24-Oct-45,2013,9.877375,3.766571117
china,24-Oct-45,1960,8.295818182,9.276569666
china,24-Oct-45,1961,7.050583333,10.42882309
china,24-Oct-45,1962,6.703666667,10.32775972
china,24-Oct-45,1963,7.0525,10.28657331
china,24-Oct-45,1964,6.746083333,10.48315966
china,24-Oct-45,1965,6.799916667,10.0840177
china,24-Oct-45,1966,6.962,10.05338547
china,24-Oct-45,1967,6.402583333,10.88787486
china,24-Oct-45,1968,6.727,10.18651194
china,24-Oct-45,1969,6.456,10.67238108
china,24-Oct-45,1970,6.568166667,10.36270812
china,24-Oct-45,1971,6.84625,10.12701717
china,24-Oct-45,1972,6.814416667,10.19266058
china,24-Oct-45,1973,7.209583333,9.870365577
china,24-Oct-45,1974,6.659416667,10.48589818
china,24-Oct-45,1975,7.100916667,10.30089443
china,24-Oct-45,1976,6.471166667,9.901052064
china,24-Oct-45,1977,6.851333333,10.46695585
china,24-Oct-45,1978,7.048166667,10.44900053
china,24-Oct-45,1979,7.074083333,9.650128105
china,24-Oct-45,1980,6.950083333,10.11629846
china,24-Oct-45,1981,6.926416667,10.39888127
china,24-Oct-45,1982,7.14975,9.89160897
china,24-Oct-45,1983,6.925083333,10.21040495
china,24-Oct-45,1984,6.517916667,10.58229311
china,24-Oct-45,1985,6.74025,10.40303672
china,24-Oct-45,1986,6.870166667,10.08510407
china,24-Oct-45,1987,7.249,9.673052409
china,24-Oct-45,1988,7.220833333,10.04594956
china,24-Oct-45,1989,7.23975,9.828632931
china,24-Oct-45,1990,7.636,9.723113811
china,24-Oct-45,1991,7.097166667,10.04658534
china,24-Oct-45,1992,6.858416667,9.854291243
china,24-Oct-45,1993,6.919416667,9.771996451
china,24-Oct-45,1994,7.496,10.06191536
china,24-Oct-45,1995,7.211583333,10.11698813
china,24-Oct-45,1996,6.962666667,10.07739866
china,24-Oct-45,1997,7.367333333,10.07092319
china,24-Oct-45,1998,8.051833333,9.969356429
china,24-Oct-45,1999,7.84025,9.755116318
china,24-Oct-45,2000,7.238083333,10.5882814
china,24-Oct-45,2001,7.596416667,10.32024485
china,24-Oct-45,2002,7.795666667,9.744739358
china,24-Oct-45,2003,7.522,9.834714148
china,24-Oct-45,2004,7.71275,9.755523947
china,24-Oct-45,2005,7.4135,10.57800975
china,24-Oct-45,2006,7.948,10.04035877
china,24-Oct-45,2007,8.12675,9.771092785
china,24-Oct-45,2008,7.566083333,10.43271005
china,24-Oct-45,2009,7.8095,10.05280184
china,24-Oct-45,2010,7.548416667,10.2057108
china,24-Oct-45,2011,7.357083333,10.62769518
china,24-Oct-45,2012,7.077083333,10.80178736
china,24-Oct-45,2013,9.295,11.10418351
colombia,5-Nov-45,1960,24.934,0.327485267
colombia,5-Nov-45,1961,25.05,0.481106679
colombia,5-Nov-45,1962,25.00083333,0.406735749
colombia,5-Nov-45,1963,25.05025,0.369244468
colombia,5-Nov-45,1964,24.97916667,0.706249355
colombia,5-Nov-45,1965,25.05316667,0.361938928
colombia,5-Nov-45,1966,25.20608333,0.516357251
colombia,5-Nov-45,1967,24.84425,0.337509091
colombia,5-Nov-45,1968,24.81483333,0.425362697
colombia,5-Nov-45,1969,25.18108333,0.358401111
colombia,5-Nov-45,1970,24.93125,0.324551474
colombia,5-Nov-45,1971,24.55741667,0.168688771
colombia,5-Nov-45,1972,25.03958333,0.298550881
colombia,5-Nov-45,1973,25.17875,0.80600915
colombia,5-Nov-45,1974,24.65683333,0.253618121
colombia,5-Nov-45,1975,24.60558333,0.445765013
colombia,5-Nov-45,1976,24.77366667,0.370528697
colombia,5-Nov-45,1977,25.29483333,0.501942379
colombia,5-Nov-45,1978,25.12225,0.605126602
colombia,5-Nov-45,1979,25.20533333,0.406743013
colombia,5-Nov-45,1980,25.43275,0.41403516
colombia,5-Nov-45,1981,25.1445,0.408419014
colombia,5-Nov-45,1982,25.19108333,0.367410461
colombia,5-Nov-45,1983,25.63475,0.606232347
colombia,5-Nov-45,1984,24.88366667,0.375693863
colombia,5-Nov-45,1985,25.01266667,0.49044068
colombia,5-Nov-45,1986,25.01308333,0.301756512
colombia,5-Nov-45,1987,25.6325,0.322356804
colombia,5-Nov-45,1988,25.21341667,0.729587736
colombia,5-Nov-45,1989,24.86358333,0.307988329
colombia,5-Nov-45,1990,25.21916667,0.197038913
colombia,5-Nov-45,1991,25.34183333,0.418415807
colombia,5-Nov-45,1992,25.53358333,0.585891467
colombia,5-Nov-45,1993,25.20641667,0.231972749
colombia,5-Nov-45,1994,25.16241667,0.250777503
colombia,5-Nov-45,1995,25.49283333,0.473401969
colombia,5-Nov-45,1996,25.14991667,0.30855542
colombia,5-Nov-45,1997,25.58,0.311239166
colombia,5-Nov-45,1998,25.87916667,0.755954524
colombia,5-Nov-45,1999,24.87066667,0.249805864
colombia,5-Nov-45,2000,25.03016667,0.180144807
colombia,5-Nov-45,2001,25.41191667,0.328703364
colombia,5-Nov-45,2002,25.57075,0.419377488
colombia,5-Nov-45,2003,25.65533333,0.572769085
colombia,5-Nov-45,2004,25.55391667,0.498175482
colombia,5-Nov-45,2005,25.67083333,0.401579571
colombia,5-Nov-45,2006,25.47658333,0.312582631
colombia,5-Nov-45,2007,25.494,0.545368933
colombia,5-Nov-45,2008,25.15391667,0.260389379
colombia,5-Nov-45,2009,25.61833333,0.397544356
colombia,5-Nov-45,2010,25.68766667,0.768022056
colombia,5-Nov-45,2011,25.24691667,0.25783062
colombia,5-Nov-45,2012,25.38133333,0.209274649
colombia,5-Nov-45,2013,25.5795,0.266192197
comoros,12-Nov-75,1960,25.54672727,1.324971025
comoros,12-Nov-75,1961,26.212,1.341079755
comoros,12-Nov-75,1962,25.8355,1.366185566
comoros,12-Nov-75,1963,25.46608333,1.522836197
comoros,12-Nov-75,1964,25.46908333,1.659613233
comoros,12-Nov-75,1965,25.39066667,1.347060189
comoros,12-Nov-75,1966,25.90591667,1.198025076
comoros,12-Nov-75,1967,25.89275,1.283014357
comoros,12-Nov-75,1968,25.4145,1.345456631
comoros,12-Nov-75,1969,26.1335,1.360798863
comoros,12-Nov-75,1970,25.91,1.261380989
comoros,12-Nov-75,1971,25.37916667,1.439217075
comoros,12-Nov-75,1972,25.80683333,1.132485828
comoros,12-Nov-75,1973,25.86808333,1.34836227
comoros,12-Nov-75,1974,25.4595,1.362479057
comoros,12-Nov-75,1975,25.66066667,1.357596696
comoros,12-Nov-75,1976,25.69475,1.194050717
comoros,12-Nov-75,1977,26.20716667,1.107180106
comoros,12-Nov-75,1978,25.88566667,1.275282595
comoros,12-Nov-75,1979,25.922,1.267148911
comoros,12-Nov-75,1980,25.92791667,1.264187375
comoros,12-Nov-75,1981,25.94416667,1.375994836
comoros,12-Nov-75,1982,26.2515,1.128663047
comoros,12-Nov-75,1983,26.17441667,1.27602504
comoros,12-Nov-75,1984,25.57641667,1.412755236
comoros,12-Nov-75,1985,25.75675,1.297436853
comoros,12-Nov-75,1986,26.0115,1.40106878
comoros,12-Nov-75,1987,26.36425,1.376445496
comoros,12-Nov-75,1988,26.32908333,1.356876457
comoros,12-Nov-75,1989,25.77775,1.334348675
comoros,12-Nov-75,1990,26.15325,1.513803165
comoros,12-Nov-75,1991,26.19683333,1.309843976
comoros,12-Nov-75,1992,26.21783333,1.513618232
comoros,12-Nov-75,1993,26.17816667,1.538709189
comoros,12-Nov-75,1994,26.4525,1.27409244
comoros,12-Nov-75,1995,26.38508333,1.211337912
comoros,12-Nov-75,1996,25.95333333,1.386651318
comoros,12-Nov-75,1997,26.30516667,1.346229471
comoros,12-Nov-75,1998,26.64725,1.484426619
comoros,12-Nov-75,1999,26.28808333,1.290729284
comoros,12-Nov-75,2000,25.9955,1.449396834
comoros,12-Nov-75,2001,26.41425,1.436317838
comoros,12-Nov-75,2002,26.65775,1.21215069
comoros,12-Nov-75,2003,26.6005,1.350686795
comoros,12-Nov-75,2004,26.39191667,1.335966144
comoros,12-Nov-75,2005,26.68216667,1.382545928
comoros,12-Nov-75,2006,26.46583333,1.337005326
comoros,12-Nov-75,2007,26.60458333,1.253903683
comoros,12-Nov-75,2008,26.18825,1.221212373
comoros,12-Nov-75,2009,26.59325,1.352336034
comoros,12-Nov-75,2010,26.78683333,1.405790676
comoros,12-Nov-75,2011,26.454,1.188602617
comoros,12-Nov-75,2012,26.38325,1.269158785
comoros,12-Nov-75,2013,26.542875,1.628496804
congo,20-Sep-60,1960,24.57654545,0.610841446
congo,20-Sep-60,1961,24.36533333,0.904720985
congo,20-Sep-60,1962,24.56925,0.777280472
congo,20-Sep-60,1963,24.6915,0.581729162
congo,20-Sep-60,1964,24.45141667,0.97400247
congo,20-Sep-60,1965,24.45216667,0.63719896
congo,20-Sep-60,1966,24.69825,0.690070764
congo,20-Sep-60,1967,24.43775,0.946499496
congo,20-Sep-60,1968,24.42616667,0.632156458
congo,20-Sep-60,1969,24.6965,0.881470414
congo,20-Sep-60,1970,24.74108333,0.886092285
congo,20-Sep-60,1971,24.32633333,0.778726388
congo,20-Sep-60,1972,24.55933333,0.664336078
congo,20-Sep-60,1973,24.91325,0.894097628
congo,20-Sep-60,1974,24.36733333,0.691546926
congo,20-Sep-60,1975,24.39325,0.823945621
congo,20-Sep-60,1976,24.25966667,0.78120866
congo,20-Sep-60,1977,24.76125,0.771283125
congo,20-Sep-60,1978,24.609,0.874377909
congo,20-Sep-60,1979,24.89108333,0.763370452
congo,20-Sep-60,1980,24.7565,0.890390262
congo,20-Sep-60,1981,24.60025,0.785387585
congo,20-Sep-60,1982,24.43333333,0.855437297
congo,20-Sep-60,1983,24.88191667,1.147908648
congo,20-Sep-60,1984,24.71375,0.700476997
congo,20-Sep-60,1985,24.514,0.739293766
congo,20-Sep-60,1986,24.5805,0.716141746
congo,20-Sep-60,1987,25.13025,0.693090854
congo,20-Sep-60,1988,24.91766667,0.871344451
congo,20-Sep-60,1989,24.6055,0.658037786
congo,20-Sep-60,1990,24.7665,0.844497753
congo,20-Sep-60,1991,24.8215,0.789850561
congo,20-Sep-60,1992,24.54983333,0.992846123
congo,20-Sep-60,1993,24.67983333,0.688326803
congo,20-Sep-60,1994,24.84291667,0.795533607
congo,20-Sep-60,1995,25.09691667,0.626713282
congo,20-Sep-60,1996,24.668,0.632805729
congo,20-Sep-60,1997,25.0605,0.639784552
congo,20-Sep-60,1998,25.5405,1.018893741
congo,20-Sep-60,1999,24.8125,0.673357598
congo,20-Sep-60,2000,24.786,0.78775573
congo,20-Sep-60,2001,24.73291667,0.749239791
congo,20-Sep-60,2002,25.04766667,0.807775096
congo,20-Sep-60,2003,25.05675,0.679914049
congo,20-Sep-60,2004,25.12816667,0.730342738
congo,20-Sep-60,2005,25.26891667,0.963319022
congo,20-Sep-60,2006,25.28266667,0.676717523
congo,20-Sep-60,2007,25.22975,0.942477309
congo,20-Sep-60,2008,25.29241667,0.596564933
congo,20-Sep-60,2009,25.34925,0.712026573
congo,20-Sep-60,2010,25.55941667,1.03011292
congo,20-Sep-60,2011,24.77508333,0.800176851
congo,20-Sep-60,2012,24.8735,0.709451965
congo,20-Sep-60,2013,25.139375,0.995426676
costa rica,2-Nov-45,1960,25.92545455,0.586791166
costa rica,2-Nov-45,1961,25.80933333,0.669561503
costa rica,2-Nov-45,1962,25.63733333,0.540148184
costa rica,2-Nov-45,1963,25.7835,0.474081984
costa rica,2-Nov-45,1964,25.67708333,0.754452415
costa rica,2-Nov-45,1965,25.86958333,0.484490071
costa rica,2-Nov-45,1966,25.93125,0.749106513
costa rica,2-Nov-45,1967,25.441,0.465663944
costa rica,2-Nov-45,1968,25.47208333,0.286156174
costa rica,2-Nov-45,1969,25.951,0.85435909
costa rica,2-Nov-45,1970,25.554,0.723017792
costa rica,2-Nov-45,1971,25.43133333,0.507458612
costa rica,2-Nov-45,1972,26.05158333,0.524066696
costa rica,2-Nov-45,1973,25.95133333,0.889656761
costa rica,2-Nov-45,1974,25.49366667,0.541049541
costa rica,2-Nov-45,1975,25.48058333,0.828484976
costa rica,2-Nov-45,1976,25.77925,0.635248001
costa rica,2-Nov-45,1977,26.115,0.551730666
costa rica,2-Nov-45,1978,25.89925,0.599950017
costa rica,2-Nov-45,1979,25.8735,0.625223524
costa rica,2-Nov-45,1980,25.8895,0.787327066
costa rica,2-Nov-45,1981,25.7775,0.671452361
costa rica,2-Nov-45,1982,26.10791667,0.538401246
costa rica,2-Nov-45,1983,26.50933333,0.978892633
costa rica,2-Nov-45,1984,25.61183333,0.73584223
costa rica,2-Nov-45,1985,25.7485,0.78583453
costa rica,2-Nov-45,1986,26.02566667,0.553812297
costa rica,2-Nov-45,1987,26.75466667,0.62783862
costa rica,2-Nov-45,1988,25.95258333,0.924850303
costa rica,2-Nov-45,1989,25.77775,0.624812717
costa rica,2-Nov-45,1990,26.29025,0.725232142
costa rica,2-Nov-45,1991,26.28991667,0.646502824
costa rica,2-Nov-45,1992,26.36175,0.852946671
costa rica,2-Nov-45,1993,26.31933333,0.625253597
costa rica,2-Nov-45,1994,26.42583333,0.60802315
costa rica,2-Nov-45,1995,26.29283333,0.670996929
costa rica,2-Nov-45,1996,25.9625,0.643611896
costa rica,2-Nov-45,1997,26.80625,0.690504443
